forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
3/15/2020 0:00,3/17/2020 0:00,PJM RTO,35153,19525,11560,4068
3/15/2020 0:00,3/18/2020 0:00,Western,15735,10345,4322,1068
3/15/2020 0:00,3/18/2020 0:00,Mid Atlantic - Dominion,18244,8813,7098,2333
3/15/2020 0:00,3/18/2020 0:00,PJM RTO,33979,19158,11420,3401
3/15/2020 0:00,3/19/2020 0:00,Western,14938,10345,3669,924
3/15/2020 0:00,3/19/2020 0:00,Mid Atlantic - Dominion,15541,9044,4369,2128
3/15/2020 0:00,3/19/2020 0:00,PJM RTO,30479,19389,8038,3052
3/15/2020 0:00,3/20/2020 0:00,Mid Atlantic - Dominion,15308,8942,4238,2128
3/15/2020 0:00,3/20/2020 0:00,Western,17995,10345,6960,690
3/15/2020 0:00,3/20/2020 0:00,PJM RTO,33303,19287,11198,2818
3/15/2020 0:00,3/21/2020 0:00,Western,15273,11662,2924,687
3/15/2020 0:00,3/21/2020 0:00,Mid Atlantic - Dominion,15821,10655,3161,2005
3/15/2020 0:00,3/21/2020 0:00,PJM RTO,31094,22317,6085,2692
3/14/2020 0:00,3/14/2020 0:00,Mid Atlantic - Dominion,16211,7583,5422,3206
3/14/2020 0:00,3/14/2020 0:00,Western,19600,9255,8588,1757
3/14/2020 0:00,3/14/2020 0:00,PJM RTO,35811,16838,14010,4963
3/14/2020 0:00,3/15/2020 0:00,Mid Atlantic - Dominion,17206,7518,6458,3230
3/14/2020 0:00,3/15/2020 0:00,Western,17932,10244,6125,1563
3/14/2020 0:00,3/15/2020 0:00,PJM RTO,35138,17762,12583,4793
3/14/2020 0:00,3/16/2020 0:00,Western,17138,10953,4622,1563
3/14/2020 0:00,3/16/2020 0:00,Mid Atlantic - Dominion,18693,8572,7106,3015
3/14/2020 0:00,3/16/2020 0:00,PJM RTO,35831,19525,11728,4578
3/14/2020 0:00,3/17/2020 0:00,Western,16677,10953,4645,1079
3/14/2020 0:00,3/17/2020 0:00,Mid Atlantic - Dominion,18498,8572,6946,2980
3/14/2020 0:00,3/17/2020 0:00,PJM RTO,35175,19525,11591,4059
3/14/2020 0:00,3/18/2020 0:00,Western,15836,10345,4418,1073
3/14/2020 0:00,3/18/2020 0:00,Mid Atlantic - Dominion,18179,8813,7037,2329
3/14/2020 0:00,3/18/2020 0:00,PJM RTO,34015,19158,11455,3402
3/14/2020 0:00,3/19/2020 0:00,Western,15039,10345,3765,929
3/14/2020 0:00,3/19/2020 0:00,Mid Atlantic - Dominion,15480,9044,4308,2128
3/14/2020 0:00,3/19/2020 0:00,PJM RTO,30519,19389,8073,3057
3/14/2020 0:00,3/20/2020 0:00,Mid Atlantic - Dominion,15247,8942,4177,2128
3/14/2020 0:00,3/20/2020 0:00,Western,18096,10345,7056,695
3/14/2020 0:00,3/20/2020 0:00,PJM RTO,33343,19287,11233,2823
3/13/2020 0:00,3/13/2020 0:00,Western,16118,7055,7710,1353
3/13/2020 0:00,3/13/2020 0:00,Mid Atlantic - Dominion,17078,7050,5951,4077
3/13/2020 0:00,3/13/2020 0:00,PJM RTO,33196,14105,13661,5430
3/13/2020 0:00,3/14/2020 0:00,Mid Atlantic - Dominion,17199,8433,5722,3044
3/13/2020 0:00,3/14/2020 0:00,Western,17421,9381,7319,721
3/13/2020 0:00,3/14/2020 0:00,PJM RTO,34620,17814,13041,3765
3/13/2020 0:00,3/15/2020 0:00,Mid Atlantic - Dominion,15526,7518,4849,3159
3/13/2020 0:00,3/15/2020 0:00,Western,17789,10370,6698,721
3/13/2020 0:00,3/15/2020 0:00,PJM RTO,33315,17888,11547,3880
3/13/2020 0:00,3/16/2020 0:00,Mid Atlantic - Dominion,16545,8572,5015,2958
3/13/2020 0:00,3/16/2020 0:00,Western,16648,11379,4554,715
3/13/2020 0:00,3/16/2020 0:00,PJM RTO,33193,19951,9569,3673
3/13/2020 0:00,3/17/2020 0:00,Mid Atlantic - Dominion,16365,8572,4863,2930
3/13/2020 0:00,3/17/2020 0:00,Western,16771,11379,4601,791
3/13/2020 0:00,3/17/2020 0:00,PJM RTO,33136,19951,9464,3721
3/13/2020 0:00,3/18/2020 0:00,Western,15947,10771,4385,791
3/13/2020 0:00,3/18/2020 0:00,Mid Atlantic - Dominion,16032,8813,4940,2279
3/13/2020 0:00,3/18/2020 0:00,PJM RTO,31979,19584,9325,3070
3/13/2020 0:00,3/19/2020 0:00,Mid Atlantic - Dominion,14794,9044,3611,2139
3/13/2020 0:00,3/19/2020 0:00,Western,15193,10771,3732,690
3/13/2020 0:00,3/19/2020 0:00,PJM RTO,29987,19815,7343,2829
3/12/2020 0:00,3/12/2020 0:00,Western,16420,6951,7991,1478
3/12/2020 0:00,3/12/2020 0:00,Mid Atlantic - Dominion,16567,7050,5694,3823
3/12/2020 0:00,3/12/2020 0:00,PJM RTO,32987,14001,13685,5301
3/12/2020 0:00,3/13/2020 0:00,Western,15841,7030,7886,925
3/12/2020 0:00,3/13/2020 0:00,Mid Atlantic - Dominion,16988,7050,6317,3621
3/12/2020 0:00,3/13/2020 0:00,PJM RTO,32829,14080,14203,4546
3/12/2020 0:00,3/14/2020 0:00,Mid Atlantic - Dominion,16177,7567,5696,2914
3/12/2020 0:00,3/14/2020 0:00,Western,16691,9381,6599,711
3/12/2020 0:00,3/14/2020 0:00,PJM RTO,32868,16948,12295,3625
3/12/2020 0:00,3/15/2020 0:00,Mid Atlantic - Dominion,15099,7518,4667,2914
3/12/2020 0:00,3/15/2020 0:00,Western,17059,10370,5978,711
3/12/2020 0:00,3/15/2020 0:00,PJM RTO,32158,17888,10645,3625
3/12/2020 0:00,3/16/2020 0:00,Western,15593,11379,3503,711
3/12/2020 0:00,3/16/2020 0:00,Mid Atlantic - Dominion,16326,8572,4840,2914
3/12/2020 0:00,3/16/2020 0:00,PJM RTO,31919,19951,8343,3625
3/12/2020 0:00,3/17/2020 0:00,Western,15317,11379,3151,787
3/12/2020 0:00,3/17/2020 0:00,Mid Atlantic - Dominion,15945,8572,4459,2914
3/12/2020 0:00,3/17/2020 0:00,PJM RTO,31262,19951,7610,3701
3/12/2020 0:00,3/18/2020 0:00,Western,14493,10771,2935,787
3/12/2020 0:00,3/18/2020 0:00,Mid Atlantic - Dominion,15674,8813,4598,2263
3/12/2020 0:00,3/18/2020 0:00,PJM RTO,30167,19584,7533,3050
3/11/2020 0:00,3/11/2020 0:00,Western,14436,7199,5604,1633
3/11/2020 0:00,3/11/2020 0:00,Mid Atlantic - Dominion,16096,7142,5616,3338
3/11/2020 0:00,3/11/2020 0:00,PJM RTO,30532,14341,11220,4971
3/11/2020 0:00,3/12/2020 0:00,Mid Atlantic - Dominion,16504,7275,6032,3197
3/11/2020 0:00,3/12/2020 0:00,Western,16716,6951,8510,1255
3/11/2020 0:00,3/12/2020 0:00,PJM RTO,33220,14226,14542,4452
3/11/2020 0:00,3/13/2020 0:00,Mid Atlantic - Dominion,15839,7050,5628,3161
3/11/2020 0:00,3/13/2020 0:00,Western,16390,7030,8270,1090
3/11/2020 0:00,3/13/2020 0:00,PJM RTO,32229,14080,13898,4251
3/11/2020 0:00,3/14/2020 0:00,Mid Atlantic - Dominion,15235,7567,4757,2911
3/11/2020 0:00,3/14/2020 0:00,Western,17812,9381,7711,720
3/11/2020 0:00,3/14/2020 0:00,PJM RTO,33047,16948,12468,3631
3/11/2020 0:00,3/15/2020 0:00,Mid Atlantic - Dominion,14645,7518,4216,2911
3/11/2020 0:00,3/15/2020 0:00,Western,18374,10370,7284,720
3/11/2020 0:00,3/15/2020 0:00,PJM RTO,33019,17888,11500,3631
3/11/2020 0:00,3/16/2020 0:00,Western,15123,11379,3024,720
3/11/2020 0:00,3/16/2020 0:00,Mid Atlantic - Dominion,15837,8572,4354,2911
3/11/2020 0:00,3/16/2020 0:00,PJM RTO,30960,19951,7378,3631
3/11/2020 0:00,3/17/2020 0:00,Western,15297,11379,3122,796
3/11/2020 0:00,3/17/2020 0:00,Mid Atlantic - Dominion,15468,8572,3985,2911
3/11/2020 0:00,3/17/2020 0:00,PJM RTO,30765,19951,7107,3707
3/10/2020 0:00,3/10/2020 0:00,Western,15377,6951,7148,1278
3/10/2020 0:00,3/10/2020 0:00,Mid Atlantic - Dominion,16503,7366,6391,2746
3/10/2020 0:00,3/10/2020 0:00,PJM RTO,31880,14317,13539,4024
3/10/2020 0:00,3/11/2020 0:00,Western,12300,7199,3871,1230
3/10/2020 0:00,3/11/2020 0:00,Mid Atlantic - Dominion,15978,7142,6286,2550
3/10/2020 0:00,3/11/2020 0:00,PJM RTO,28278,14341,10157,3780
3/10/2020 0:00,3/12/2020 0:00,Western,12092,6951,4090,1051
3/10/2020 0:00,3/12/2020 0:00,Mid Atlantic - Dominion,14718,7322,4992,2404
3/10/2020 0:00,3/12/2020 0:00,PJM RTO,26810,14273,9082,3455
3/10/2020 0:00,3/13/2020 0:00,Western,12070,7030,4154,886
3/10/2020 0:00,3/13/2020 0:00,Mid Atlantic - Dominion,13912,6231,5277,2404
3/10/2020 0:00,3/13/2020 0:00,PJM RTO,25982,13261,9431,3290
3/10/2020 0:00,3/14/2020 0:00,Western,13957,9381,3852,724
3/10/2020 0:00,3/14/2020 0:00,Mid Atlantic - Dominion,14544,7793,4484,2267
3/10/2020 0:00,3/14/2020 0:00,PJM RTO,28501,17174,8336,2991
3/10/2020 0:00,3/15/2020 0:00,Mid Atlantic - Dominion,13952,7744,3941,2267
3/10/2020 0:00,3/15/2020 0:00,Western,14893,10370,3799,724
3/10/2020 0:00,3/15/2020 0:00,PJM RTO,28845,18114,7740,2991
3/10/2020 0:00,3/16/2020 0:00,Western,14312,11379,2209,724
3/10/2020 0:00,3/16/2020 0:00,Mid Atlantic - Dominion,14595,8798,3530,2267
3/10/2020 0:00,3/16/2020 0:00,PJM RTO,28907,20177,5739,2991
3/9/2020 0:00,3/9/2020 0:00,Mid Atlantic - Dominion,15295,6305,5676,3314
3/9/2020 0:00,3/9/2020 0:00,Western,17586,7261,8423,1902
3/9/2020 0:00,3/9/2020 0:00,PJM RTO,32881,13566,14099,5216
3/9/2020 0:00,3/10/2020 0:00,Western,15316,7261,6993,1062
3/9/2020 0:00,3/10/2020 0:00,Mid Atlantic - Dominion,16961,7366,6476,3119
3/9/2020 0:00,3/10/2020 0:00,PJM RTO,32277,14627,13469,4181
3/9/2020 0:00,3/11/2020 0:00,Western,11882,7325,3521,1036
3/9/2020 0:00,3/11/2020 0:00,Mid Atlantic - Dominion,16168,7142,5910,3116
3/9/2020 0:00,3/11/2020 0:00,PJM RTO,28050,14467,9431,4152
3/9/2020 0:00,3/12/2020 0:00,Western,11910,7101,3941,868
3/9/2020 0:00,3/12/2020 0:00,Mid Atlantic - Dominion,15301,7322,4957,3022
3/9/2020 0:00,3/12/2020 0:00,PJM RTO,27211,14423,8898,3890
3/9/2020 0:00,3/13/2020 0:00,Western,11842,7180,3959,703
3/9/2020 0:00,3/13/2020 0:00,Mid Atlantic - Dominion,14349,6231,5096,3022
3/9/2020 0:00,3/13/2020 0:00,PJM RTO,26191,13411,9055,3725
3/9/2020 0:00,3/14/2020 0:00,Western,14310,9531,4076,703
3/9/2020 0:00,3/14/2020 0:00,Mid Atlantic - Dominion,15162,7793,4475,2894
3/9/2020 0:00,3/14/2020 0:00,PJM RTO,29472,17324,8551,3597
3/9/2020 0:00,3/15/2020 0:00,Mid Atlantic - Dominion,14191,7744,3553,2894
3/9/2020 0:00,3/15/2020 0:00,Western,15246,10520,4023,703
3/9/2020 0:00,3/15/2020 0:00,PJM RTO,29437,18264,7576,3597
3/8/2020 0:00,3/8/2020 0:00,Mid Atlantic - Dominion,12983,6270,3450,3263
3/8/2020 0:00,3/8/2020 0:00,Western,13901,6097,5850,1954
3/8/2020 0:00,3/8/2020 0:00,PJM RTO,26884,12367,9300,5217
3/8/2020 0:00,3/9/2020 0:00,Mid Atlantic - Dominion,15014,6305,5554,3155
3/8/2020 0:00,3/9/2020 0:00,Western,16504,7076,7665,1763
3/8/2020 0:00,3/9/2020 0:00,PJM RTO,31518,13381,13219,4918
3/8/2020 0:00,3/10/2020 0:00,Western,14549,7076,6361,1112
3/8/2020 0:00,3/10/2020 0:00,Mid Atlantic - Dominion,16777,7366,6313,3098
3/8/2020 0:00,3/10/2020 0:00,PJM RTO,31326,14442,12674,4210
3/8/2020 0:00,3/11/2020 0:00,Western,11715,7300,3325,1090
3/8/2020 0:00,3/11/2020 0:00,Mid Atlantic - Dominion,15984,7142,5747,3095
3/8/2020 0:00,3/11/2020 0:00,PJM RTO,27699,14442,9072,4185
3/8/2020 0:00,3/12/2020 0:00,Western,11737,7076,3745,916
3/8/2020 0:00,3/12/2020 0:00,Mid Atlantic - Dominion,15280,7322,4957,3001
3/8/2020 0:00,3/12/2020 0:00,PJM RTO,27017,14398,8702,3917
3/8/2020 0:00,3/13/2020 0:00,Western,11888,7180,3957,751
3/8/2020 0:00,3/13/2020 0:00,Mid Atlantic - Dominion,14328,6231,5096,3001
3/8/2020 0:00,3/13/2020 0:00,PJM RTO,26216,13411,9053,3752
3/8/2020 0:00,3/14/2020 0:00,Western,14356,9531,4074,751
3/8/2020 0:00,3/14/2020 0:00,Mid Atlantic - Dominion,15147,7793,4475,2879
3/8/2020 0:00,3/14/2020 0:00,PJM RTO,29503,17324,8549,3630
3/7/2020 0:00,3/7/2020 0:00,Mid Atlantic - Dominion,13257,6103,4031,3123
3/7/2020 0:00,3/7/2020 0:00,Western,15522,6177,6615,2730
3/7/2020 0:00,3/7/2020 0:00,PJM RTO,28779,12280,10646,5853
3/7/2020 0:00,3/8/2020 0:00,Mid Atlantic - Dominion,14094,6270,4713,3111
3/7/2020 0:00,3/8/2020 0:00,Western,14679,6177,6788,1714
3/7/2020 0:00,3/8/2020 0:00,PJM RTO,28773,12447,11501,4825
3/7/2020 0:00,3/9/2020 0:00,Mid Atlantic - Dominion,15278,6305,5868,3105
3/7/2020 0:00,3/9/2020 0:00,Western,16455,7076,7667,1712
3/7/2020 0:00,3/9/2020 0:00,PJM RTO,31733,13381,13535,4817
3/7/2020 0:00,3/10/2020 0:00,Western,14499,7076,6363,1060
3/7/2020 0:00,3/10/2020 0:00,Mid Atlantic - Dominion,17330,7366,6866,3098
3/7/2020 0:00,3/10/2020 0:00,PJM RTO,31829,14442,13229,4158
3/7/2020 0:00,3/11/2020 0:00,Western,11665,7300,3327,1038
3/7/2020 0:00,3/11/2020 0:00,Mid Atlantic - Dominion,15986,7142,5747,3097
3/7/2020 0:00,3/11/2020 0:00,PJM RTO,27651,14442,9074,4135
3/7/2020 0:00,3/12/2020 0:00,Western,11693,7076,3747,870
3/7/2020 0:00,3/12/2020 0:00,Mid Atlantic - Dominion,15282,7322,4957,3003
3/7/2020 0:00,3/12/2020 0:00,PJM RTO,26975,14398,8704,3873
3/7/2020 0:00,3/13/2020 0:00,Western,11844,7180,3959,705
3/7/2020 0:00,3/13/2020 0:00,Mid Atlantic - Dominion,15196,7097,5096,3003
3/7/2020 0:00,3/13/2020 0:00,PJM RTO,27040,14277,9055,3708
3/6/2020 0:00,3/6/2020 0:00,Mid Atlantic - Dominion,12769,4401,5083,3285
3/6/2020 0:00,3/6/2020 0:00,Western,14439,3945,7225,3269
3/6/2020 0:00,3/6/2020 0:00,PJM RTO,27208,8346,12308,6554
3/6/2020 0:00,3/7/2020 0:00,Mid Atlantic - Dominion,13263,6114,4668,2481
3/6/2020 0:00,3/7/2020 0:00,Western,15839,6177,7291,2371
3/6/2020 0:00,3/7/2020 0:00,PJM RTO,29102,12291,11959,4852
3/6/2020 0:00,3/8/2020 0:00,Mid Atlantic - Dominion,12616,6270,3868,2478
3/6/2020 0:00,3/8/2020 0:00,Western,14004,6177,6779,1048
3/6/2020 0:00,3/8/2020 0:00,PJM RTO,26620,12447,10647,3526
3/6/2020 0:00,3/9/2020 0:00,Mid Atlantic - Dominion,13634,6305,4851,2478
3/6/2020 0:00,3/9/2020 0:00,Western,14896,7076,6774,1046
3/6/2020 0:00,3/9/2020 0:00,PJM RTO,28530,13381,11625,3524
3/6/2020 0:00,3/10/2020 0:00,Western,13611,7076,5495,1040
3/6/2020 0:00,3/10/2020 0:00,Mid Atlantic - Dominion,15229,7366,5388,2475
3/6/2020 0:00,3/10/2020 0:00,PJM RTO,28840,14442,10883,3515
3/6/2020 0:00,3/11/2020 0:00,Western,11080,7300,2756,1024
3/6/2020 0:00,3/11/2020 0:00,Mid Atlantic - Dominion,15228,7142,5614,2472
3/6/2020 0:00,3/11/2020 0:00,PJM RTO,26308,14442,8370,3496
3/6/2020 0:00,3/12/2020 0:00,Western,11012,7076,3076,860
3/6/2020 0:00,3/12/2020 0:00,Mid Atlantic - Dominion,14653,7322,4953,2378
3/6/2020 0:00,3/12/2020 0:00,PJM RTO,25665,14398,8029,3238
3/5/2020 0:00,3/5/2020 0:00,Mid Atlantic - Dominion,13201,4105,5397,3699
3/5/2020 0:00,3/5/2020 0:00,Western,15173,4463,7955,2755
3/5/2020 0:00,3/5/2020 0:00,PJM RTO,28374,8568,13352,6454
3/5/2020 0:00,3/6/2020 0:00,Mid Atlantic - Dominion,13609,4401,6228,2980
3/5/2020 0:00,3/6/2020 0:00,Western,16393,6253,7769,2371
3/5/2020 0:00,3/6/2020 0:00,PJM RTO,30002,10654,13997,5351
3/5/2020 0:00,3/7/2020 0:00,Mid Atlantic - Dominion,13296,6114,4714,2468
3/5/2020 0:00,3/7/2020 0:00,Western,15459,6663,6435,2361
3/5/2020 0:00,3/7/2020 0:00,PJM RTO,28755,12777,11149,4829
3/5/2020 0:00,3/8/2020 0:00,Mid Atlantic - Dominion,12322,6270,3584,2468
3/5/2020 0:00,3/8/2020 0:00,Western,13600,6663,5899,1038
3/5/2020 0:00,3/8/2020 0:00,PJM RTO,25922,12933,9483,3506
3/5/2020 0:00,3/9/2020 0:00,Mid Atlantic - Dominion,13586,6305,4813,2468
3/5/2020 0:00,3/9/2020 0:00,Western,14083,7076,5971,1036
3/5/2020 0:00,3/9/2020 0:00,PJM RTO,27669,13381,10784,3504
3/5/2020 0:00,3/10/2020 0:00,Western,12714,7076,4602,1036
3/5/2020 0:00,3/10/2020 0:00,Mid Atlantic - Dominion,14551,7366,4806,2379
3/5/2020 0:00,3/10/2020 0:00,PJM RTO,27265,14442,9408,3415
3/5/2020 0:00,3/11/2020 0:00,Western,10797,7300,2463,1034
3/5/2020 0:00,3/11/2020 0:00,Mid Atlantic - Dominion,14479,7142,4959,2378
3/5/2020 0:00,3/11/2020 0:00,PJM RTO,25276,14442,7422,3412
3/4/2020 0:00,3/4/2020 0:00,Mid Atlantic - Dominion,14030,4608,5791,3631
3/4/2020 0:00,3/4/2020 0:00,Western,17280,4462,10209,2609
3/4/2020 0:00,3/4/2020 0:00,PJM RTO,31310,9070,16000,6240
3/4/2020 0:00,3/5/2020 0:00,Western,13965,4463,8458,1044
3/4/2020 0:00,3/5/2020 0:00,Mid Atlantic - Dominion,14015,4608,6647,2760
3/4/2020 0:00,3/5/2020 0:00,PJM RTO,27980,9071,15105,3804
3/4/2020 0:00,3/6/2020 0:00,Mid Atlantic - Dominion,12396,4401,5727,2268
3/4/2020 0:00,3/6/2020 0:00,Western,15092,6253,7798,1041
3/4/2020 0:00,3/6/2020 0:00,PJM RTO,27488,10654,13525,3309
3/4/2020 0:00,3/7/2020 0:00,Mid Atlantic - Dominion,12670,6114,4298,2258
3/4/2020 0:00,3/7/2020 0:00,Western,13907,6663,6215,1029
3/4/2020 0:00,3/7/2020 0:00,PJM RTO,26577,12777,10513,3287
3/4/2020 0:00,3/8/2020 0:00,Mid Atlantic - Dominion,11777,6270,3249,2258
3/4/2020 0:00,3/8/2020 0:00,Western,13448,6663,5756,1029
3/4/2020 0:00,3/8/2020 0:00,PJM RTO,25225,12933,9005,3287
3/4/2020 0:00,3/9/2020 0:00,Mid Atlantic - Dominion,13044,6305,4481,2258
3/4/2020 0:00,3/9/2020 0:00,Western,13882,7076,5777,1029
3/4/2020 0:00,3/9/2020 0:00,PJM RTO,26926,13381,10258,3287
3/4/2020 0:00,3/10/2020 0:00,Western,12513,7076,4408,1029
3/4/2020 0:00,3/10/2020 0:00,Mid Atlantic - Dominion,14097,7366,4473,2258
3/4/2020 0:00,3/10/2020 0:00,PJM RTO,26610,14442,8881,3287
3/3/2020 0:00,3/3/2020 0:00,Mid Atlantic - Dominion,12449,4672,3944,3833
3/3/2020 0:00,3/3/2020 0:00,Western,18475,4271,10980,3224
3/3/2020 0:00,3/3/2020 0:00,PJM RTO,30924,8943,14924,7057
3/3/2020 0:00,3/4/2020 0:00,Mid Atlantic - Dominion,13660,4608,5987,3065
3/3/2020 0:00,3/4/2020 0:00,Western,16809,4462,9937,2410
3/3/2020 0:00,3/4/2020 0:00,PJM RTO,30469,9070,15924,5475
3/3/2020 0:00,3/5/2020 0:00,Mid Atlantic - Dominion,13623,4608,6650,2365
3/3/2020 0:00,3/5/2020 0:00,Western,13826,4463,7992,1371
3/3/2020 0:00,3/5/2020 0:00,PJM RTO,27449,9071,14642,3736
3/3/2020 0:00,3/6/2020 0:00,Mid Atlantic - Dominion,11423,4401,4663,2359
3/3/2020 0:00,3/6/2020 0:00,Western,14888,6253,7302,1333
3/3/2020 0:00,3/6/2020 0:00,PJM RTO,26311,10654,11965,3692
3/3/2020 0:00,3/7/2020 0:00,Mid Atlantic - Dominion,12622,6114,4204,2304
3/3/2020 0:00,3/7/2020 0:00,Western,13683,6663,5697,1323
3/3/2020 0:00,3/7/2020 0:00,PJM RTO,26305,12777,9901,3627
3/3/2020 0:00,3/8/2020 0:00,Mid Atlantic - Dominion,11829,6270,3255,2304
3/3/2020 0:00,3/8/2020 0:00,Western,13224,6663,5538,1023
3/3/2020 0:00,3/8/2020 0:00,PJM RTO,25053,12933,8793,3327
3/3/2020 0:00,3/9/2020 0:00,Mid Atlantic - Dominion,12552,6305,3943,2304
3/3/2020 0:00,3/9/2020 0:00,Western,13680,7076,5581,1023
3/3/2020 0:00,3/9/2020 0:00,PJM RTO,26232,13381,9524,3327
3/2/2020 0:00,3/2/2020 0:00,Mid Atlantic - Dominion,10782,4967,2882,2933
3/2/2020 0:00,3/2/2020 0:00,Western,16064,4341,9806,1917
3/2/2020 0:00,3/2/2020 0:00,PJM RTO,26846,9308,12688,4850
3/2/2020 0:00,3/3/2020 0:00,Mid Atlantic - Dominion,11573,4842,3712,3019
3/2/2020 0:00,3/3/2020 0:00,Western,14553,4421,9110,1022
3/2/2020 0:00,3/3/2020 0:00,PJM RTO,26126,9263,12822,4041
3/2/2020 0:00,3/4/2020 0:00,Mid Atlantic - Dominion,11668,4903,4259,2506
3/2/2020 0:00,3/4/2020 0:00,Western,13311,4612,7680,1019
3/2/2020 0:00,3/4/2020 0:00,PJM RTO,24979,9515,11939,3525
3/2/2020 0:00,3/5/2020 0:00,Mid Atlantic - Dominion,10846,4608,3976,2262
3/2/2020 0:00,3/5/2020 0:00,Western,11178,4613,5546,1019
3/2/2020 0:00,3/5/2020 0:00,PJM RTO,22024,9221,9522,3281
3/2/2020 0:00,3/6/2020 0:00,Mid Atlantic - Dominion,10543,4401,3884,2258
3/2/2020 0:00,3/6/2020 0:00,Western,12465,6403,5046,1016
3/2/2020 0:00,3/6/2020 0:00,PJM RTO,23008,10804,8930,3274
3/2/2020 0:00,3/7/2020 0:00,Western,11552,6813,3735,1004
3/2/2020 0:00,3/7/2020 0:00,Mid Atlantic - Dominion,11645,6114,3279,2252
3/2/2020 0:00,3/7/2020 0:00,PJM RTO,23197,12927,7014,3256
3/2/2020 0:00,3/8/2020 0:00,Western,11587,6813,3770,1004
3/2/2020 0:00,3/8/2020 0:00,Mid Atlantic - Dominion,11635,6270,3113,2252
3/2/2020 0:00,3/8/2020 0:00,PJM RTO,23222,13083,6883,3256
3/1/2020 0:00,3/1/2020 0:00,Mid Atlantic - Dominion,9135,4897,1232,3006
3/1/2020 0:00,3/1/2020 0:00,Western,11310,3635,5514,2161
3/1/2020 0:00,3/1/2020 0:00,PJM RTO,20445,8532,6746,5167
3/1/2020 0:00,3/2/2020 0:00,Mid Atlantic - Dominion,11314,4967,3561,2786
3/1/2020 0:00,3/2/2020 0:00,Western,15557,4339,9324,1894
3/1/2020 0:00,3/2/2020 0:00,PJM RTO,26871,9306,12885,4680
